url_length,num_dots,has_https,domain_age_days,num_special_chars,num_redirects,has_ip_address,urgent_words_count,num_links,label
51,2,1,1278,2,1,0,1,2,0
53,5,1,99,14,1,1,3,12,1
53,4,1,47,18,4,1,3,2,1
19,1,1,1101,5,1,0,2,1,0
37,2,1,1319,1,0,0,2,2,0
15,2,1,1617,2,0,0,1,4,0
52,2,1,307,2,0,0,1,1,0
153,9,1,36,16,4,1,8,10,1
25,2,1,850,0,0,0,1,4,0
53,2,1,1386,0,1,0,2,4,0
179,8,0,96,11,4,1,6,11,1
187,4,0,8,17,5,0,6,3,1
43,2,1,480,4,0,0,0,4,0
33,3,1,824,3,1,0,0,3,0
47,1,1,499,1,1,0,0,2,0
40,3,1,350,1,0,0,2,0,0
22,3,1,548,1,0,0,1,4,0
38,1,1,1396,2,0,0,0,3,0
66,6,0,89,19,5,0,9,11,1
13,1,1,438,4,0,0,2,4,0
141,4,1,85,7,1,0,9,3,1
38,3,1,1387,2,0,0,0,5,0
20,1,1,569,3,0,0,2,2,0
94,7,0,12,19,4,0,5,5,1
67,8,1,7,17,4,1,7,8,1
138,4,1,60,18,4,1,6,9,1
47,2,1,825,4,0,0,1,3,0
36,1,1,1355,2,1,0,2,2,0
39,3,1,1672,4,1,0,2,0,0
110,4,0,4,16,4,0,4,7,1
96,6,0,69,16,1,0,9,9,1
85,7,1,73,6,2,0,6,8,1
14,3,1,261,3,1,0,1,5,0
52,10,0,51,12,3,0,8,14,1
143,9,1,18,13,4,0,5,13,1
47,1,1,773,4,0,0,0,1,0
14,2,1,905,4,0,0,2,0,0
45,1,1,1335,5,0,0,2,4,0
39,3,1,1052,0,1,0,2,1,0
96,3,0,17,15,1,0,10,6,1
184,5,1,31,14,5,1,8,3,1
138,6,1,38,7,2,0,10,6,1
51,2,1,1613,0,1,0,2,4,0
45,1,1,1677,0,1,0,0,0,0
44,1,1,796,1,0,0,0,3,0
22,3,1,755,3,0,0,2,5,0
39,2,1,1201,2,1,0,2,1,0
24,3,1,644,1,1,0,0,3,0
43,1,1,401,0,0,0,2,5,0
135,6,0,34,12,2,0,4,15,1
13,1,1,1684,3,0,0,0,2,0
110,7,0,74,15,2,0,4,15,1
188,3,0,7,16,3,1,6,5,1
58,2,1,218,0,1,0,2,0,0
98,6,1,23,8,3,0,10,8,1
40,1,1,1492,2,0,0,1,2,0
98,6,1,63,6,4,1,5,3,1
40,2,1,1167,5,1,0,1,4,0
163,5,0,54,11,5,1,8,5,1
17,2,1,758,1,1,0,2,5,0
26,2,1,569,1,1,0,1,0,0
18,3,1,1049,2,1,0,2,3,0
29,3,1,536,2,0,0,1,5,0
35,3,1,962,3,0,0,1,0,0
58,1,1,1025,3,1,0,1,5,0
152,10,0,76,6,5,1,10,10,1
58,2,1,1470,1,1,0,1,2,0
153,6,1,44,5,4,0,6,4,1
51,1,1,231,3,1,0,2,2,0
85,5,0,70,10,1,1,3,9,1
35,1,1,253,0,0,0,1,3,0
40,2,1,331,2,1,0,1,0,0
125,6,1,78,11,5,0,9,4,1
157,7,0,7,6,4,0,10,2,1
149,3,1,5,13,4,1,7,14,1
56,2,1,940,0,1,0,1,0,0
69,3,1,46,9,3,0,9,8,1
44,1,1,1805,1,0,0,0,4,0
38,1,1,832,4,0,0,1,0,0
12,2,1,994,0,1,0,1,3,0
21,2,1,1976,1,0,0,1,1,0
27,1,1,1828,3,1,0,1,4,0
58,3,1,1424,1,0,0,1,2,0
28,3,1,305,5,1,0,2,2,0
83,7,1,47,15,1,1,4,12,1
176,5,0,67,17,4,0,5,6,1
28,1,1,1980,0,1,0,0,2,0
113,4,1,12,8,1,0,9,13,1
99,7,0,70,12,3,1,4,3,1
76,7,1,39,8,5,1,4,2,1
59,1,1,1195,1,0,0,0,0,0
147,7,0,41,14,3,0,7,4,1
44,1,1,342,0,1,0,0,1,0
52,2,1,487,3,1,0,2,0,0
37,3,1,780,0,1,0,2,1,0
147,4,0,30,6,4,1,10,2,1
20,1,1,1700,1,0,0,1,4,0
196,8,0,56,15,5,1,4,7,1
58,7,0,74,12,5,0,10,4,1
53,1,1,821,4,0,0,1,4,0
51,8,1,4,7,2,1,8,6,1
34,2,1,1602,4,0,0,2,5,0
66,8,1,24,17,1,1,4,13,1
49,2,1,1129,3,1,0,1,5,0
10,2,1,1820,1,1,0,0,1,0
12,1,1,304,5,0,0,2,2,0
26,1,1,1143,3,1,0,1,2,0
190,9,0,26,9,4,1,3,7,1
128,9,1,6,15,2,0,10,2,1
32,3,1,496,2,1,0,1,5,0
20,1,1,1137,0,0,0,1,4,0
103,5,0,78,15,5,0,7,9,1
108,6,1,26,16,5,0,6,11,1
21,3,1,374,5,0,0,2,3,0
30,1,1,660,1,0,0,0,5,0
16,2,1,1752,3,0,0,1,1,0
67,3,1,100,7,1,1,7,3,1
200,9,1,99,16,3,1,4,6,1
174,5,1,10,10,4,0,7,13,1
36,3,1,1947,5,1,0,2,2,0
24,2,1,1016,1,1,0,1,1,0
114,8,0,73,7,2,1,9,10,1
171,9,0,58,8,1,1,5,12,1
52,5,0,63,13,3,1,10,15,1
43,2,1,1219,2,1,0,2,4,0
34,1,1,1968,2,0,0,0,4,0
67,8,0,74,6,3,0,6,14,1
59,5,1,9,19,2,0,5,10,1
38,3,1,228,5,1,0,2,4,0
58,1,1,1886,4,1,0,1,2,0
129,5,0,94,19,4,0,6,10,1
94,3,0,54,15,5,0,7,3,1
119,3,1,61,19,5,1,3,12,1
192,3,0,89,5,3,0,8,13,1
123,10,1,21,16,4,0,4,14,1
115,10,0,47,20,2,0,9,11,1
43,2,1,1688,5,0,0,1,1,0
133,8,1,15,5,4,0,7,6,1
44,2,1,1857,1,0,0,2,2,0
80,5,0,98,19,4,0,3,2,1
115,6,1,56,19,5,1,10,14,1
58,3,1,357,2,0,0,0,2,0
128,3,0,71,14,2,1,4,11,1
86,9,0,4,9,2,0,3,13,1
15,2,1,703,4,0,0,0,1,0
12,2,1,1017,1,1,0,1,2,0
12,2,1,1348,0,1,0,0,2,0
126,10,0,98,12,1,1,4,2,1
91,5,0,24,5,3,0,5,13,1
139,3,1,64,9,1,1,6,3,1
144,9,0,30,11,4,0,6,5,1
87,7,0,46,5,4,1,6,10,1
13,2,1,1272,1,0,0,0,2,0
120,6,1,59,18,4,1,6,9,1
12,3,1,917,1,0,0,1,2,0
50,2,1,274,4,0,0,1,2,0
188,5,1,91,5,2,1,3,5,1
46,3,1,1235,0,0,0,0,0,0
47,3,1,940,2,0,0,0,5,0
11,1,1,901,2,0,0,0,1,0
164,6,1,59,6,1,0,7,3,1
109,4,1,99,5,4,1,7,8,1
55,3,1,1383,4,1,0,1,1,0
104,8,1,64,13,5,1,4,5,1
200,4,0,12,9,2,1,7,2,1
156,10,1,18,13,3,0,9,13,1
30,3,1,1061,1,0,0,1,2,0
60,10,0,87,6,2,1,9,9,1
181,7,1,56,11,5,1,7,6,1
99,5,1,5,20,3,1,7,7,1
152,10,0,76,17,1,0,6,3,1
19,1,1,695,4,0,0,1,0,0
96,3,0,53,14,4,1,3,15,1
110,7,0,73,7,4,0,9,3,1
32,1,1,1019,5,1,0,0,1,0
57,2,1,1738,3,0,0,2,0,0
30,3,1,1583,5,1,0,1,4,0
52,3,1,1885,5,0,0,1,3,0
49,1,1,1271,3,0,0,1,4,0
131,7,0,77,8,3,0,3,5,1
98,7,1,50,6,3,0,3,10,1
104,7,1,81,14,4,0,5,8,1
173,7,0,20,17,4,0,7,6,1
199,6,0,18,10,5,0,6,14,1
59,3,1,1995,2,1,0,0,0,0
50,2,1,973,2,0,0,2,4,0
114,9,0,37,16,5,1,3,10,1
21,1,1,744,4,1,0,1,1,0
79,9,0,42,11,3,1,5,6,1
52,1,1,248,1,1,0,0,0,0
35,1,1,1867,5,0,0,0,5,0
42,3,1,958,0,0,0,0,4,0
52,1,1,796,5,1,0,2,5,0
